,age,current_language,first_language,gender,script,affect,phone_position,file_name,chunk_name,phone_model
332,60 and over,english,english,Man,heavy undersea birthday pumpkins,sadness,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_ddb44f11-6276-488a-b2c0-3f050913c81f.wav,/final/chunk20.wav,microsoft surface
333,60 and over,english,english,Man,heavy undersea birthday pumpkins,sadness,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_ddb44f11-6276-488a-b2c0-3f050913c81f.wav,/final/chunk30.wav,microsoft surface
335,40-60,English ,English ,Man,wolf ring lights are fantastic,surprise,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_2e83e564-4ee2-42a8-beb5-ce9e1bebd730.wav,/final/chunk40.wav,iPhone Xs Max
336,40-60,English ,English ,Man,wolf ring lights are fantastic,surprise,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_2e83e564-4ee2-42a8-beb5-ce9e1bebd730.wav,/final/chunk50.wav,iPhone Xs Max
337,25-39,English,English,Woman,five dollar slaw onion cure,neutral,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_44d7b287-bf78-4860-aa80-65bb60958568.wav,/final/chunk11.wav,Samsung
338,25-39,English,English,Woman,five dollar slaw onion cure,neutral,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_44d7b287-bf78-4860-aa80-65bb60958568.wav,/final/chunk31.wav,Samsung
339,25-39,English,English,Woman,five dollar slaw onion cure,neutral,Hold your phone next to your face but with the mic/phone facing away from your face 2/19,/media/data/shout-data/shout_data_44d7b287-bf78-4860-aa80-65bb60958568.wav,/final/chunk40.wav,Samsung
340,25-39,British,British ,Woman,banana and mustard sandwiches,neutral,Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_32199859-4c2f-442d-960d-ceff7a67323f.wav,/final/chunk11.wav,Iphone
341,25-39,British,British ,Woman,banana and mustard sandwiches,neutral,Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_32199859-4c2f-442d-960d-ceff7a67323f.wav,/final/chunk13.wav,Iphone
342,25-39,British,British ,Woman,banana and mustard sandwiches,neutral,Hold your phone next to your face with your hand covering the mic 3/19,/media/data/shout-data/shout_data_32199859-4c2f-442d-960d-ceff7a67323f.wav,/final/chunk15.wav,Iphone
343,25-39,English,English,Woman,the thunder break craze,disgust,Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_3b957267-4741-4598-ae49-5eb14503d279.wav,/final/chunk10.wav,iPhone 12 
344,25-39,English,English,Woman,the thunder break craze,disgust,Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_3b957267-4741-4598-ae49-5eb14503d279.wav,/final/chunk20.wav,iPhone 12 
345,40-60,English,spanish,Woman,zebra cats walking on lamps,surprise,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_a307c681-502c-4f62-b650-bbac85f26e2d.wav,/final/chunk10.wav,iOS
346,40-60,English,spanish,Woman,zebra cats walking on lamps,surprise,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_a307c681-502c-4f62-b650-bbac85f26e2d.wav,/final/chunk32.wav,iOS
347,18-24,English ,English ,Woman,wolf ring lights are fantastic,disgust,Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_38a8a65c-ab01-4919-b862-8ff759438a61.wav,/final/chunk10.wav,Iphone
348,18-24,English ,English ,Woman,wolf ring lights are fantastic,disgust,Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_38a8a65c-ab01-4919-b862-8ff759438a61.wav,/final/chunk30.wav,Iphone
349,18-24,English ,English ,Woman,wolf ring lights are fantastic,disgust,Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_38a8a65c-ab01-4919-b862-8ff759438a61.wav,/final/chunk40.wav,Iphone
350,25-39,English,English,Woman,ripped ocean jumper,disgust,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_bd827368-7348-4b2f-92a6-2b47980f6575.wav,/final/chunk21.wav,iPhone 12
351,25-39,English,English,Woman,ripped ocean jumper,disgust,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_bd827368-7348-4b2f-92a6-2b47980f6575.wav,/final/chunk23.wav,iPhone 12
352,25-39,English,Croatian,Woman,fluffy baseboard yogurt division,surprise,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_5ad86d48-aa41-477a-90f9-634549962fa9.wav,/final/chunk01.wav,iPhone 13 Pro
353,25-39,English,Croatian,Woman,fluffy baseboard yogurt division,surprise,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_5ad86d48-aa41-477a-90f9-634549962fa9.wav,/final/chunk31.wav,iPhone 13 Pro
354,25-39,English,Croatian,Woman,fluffy baseboard yogurt division,surprise,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_5ad86d48-aa41-477a-90f9-634549962fa9.wav,/final/chunk40.wav,iPhone 13 Pro
355,25-39,English,English ,Woman,heavy undersea birthday pumpkins,fear,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_345687b3-ed93-4939-8126-511817256de6.wav,/final/chunk00.wav,Iphone
356,25-39,English,English ,Woman,heavy undersea birthday pumpkins,fear,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_345687b3-ed93-4939-8126-511817256de6.wav,/final/chunk10.wav,Iphone
357,25-39,English,English ,Woman,heavy undersea birthday pumpkins,fear,Place phone on the opposite side of the room face down on a soft surface 14/19,/media/data/shout-data/shout_data_345687b3-ed93-4939-8126-511817256de6.wav,/final/chunk61.wav,Iphone
358,40-60,English ,English ,Woman,banana and mustard sandwiches,surprise,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_30227cfb-8c0f-478c-a67b-f17021fd14a2.wav,/final/chunk00.wav,iPhone se
359,40-60,English ,English ,Woman,banana and mustard sandwiches,surprise,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_30227cfb-8c0f-478c-a67b-f17021fd14a2.wav,/final/chunk20.wav,iPhone se
360,40-60,English ,English ,Woman,banana and mustard sandwiches,surprise,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_30227cfb-8c0f-478c-a67b-f17021fd14a2.wav,/final/chunk30.wav,iPhone se
361,40-60,English ,English ,Woman,banana and mustard sandwiches,surprise,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_30227cfb-8c0f-478c-a67b-f17021fd14a2.wav,/final/chunk40.wav,iPhone se
363,25-39,English,Hungarian,Woman,heavy undersea birthday pumpkins,joy,Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_63a04fd8-cb7e-4922-9208-7cbf3e1f41b3.wav,/final/chunk11.wav,Samsung S8
364,25-39,English,Hungarian,Woman,heavy undersea birthday pumpkins,joy,Hold your phone next to your hip with the back of phone on your palm 4/19,/media/data/shout-data/shout_data_63a04fd8-cb7e-4922-9208-7cbf3e1f41b3.wav,/final/chunk12.wav,Samsung S8
365,25-39,English,English ,Woman,five dollar slaw onion cure,anger,Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,/media/data/shout-data/shout_data_47b15801-d191-4d65-a712-f5c68efb055d.wav,/final/chunk40.wav,Iphone
366,25-39,English,English ,Woman,five dollar slaw onion cure,anger,Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,/media/data/shout-data/shout_data_47b15801-d191-4d65-a712-f5c68efb055d.wav,/final/chunk51.wav,Iphone
367,40-60,English ,English ,Man,snow meteor down the chimney,anger,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_9aa4b437-92d2-405b-aaae-f22651bfe08d.wav,/final/chunk01.wav,iPhone 12 mini
368,40-60,English ,English ,Man,snow meteor down the chimney,anger,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_9aa4b437-92d2-405b-aaae-f22651bfe08d.wav,/final/chunk30.wav,iPhone 12 mini
369,40-60,English ,English ,Man,snow meteor down the chimney,anger,Place phone 1-2 meters away face down on a soft surface 10/19,/media/data/shout-data/shout_data_9aa4b437-92d2-405b-aaae-f22651bfe08d.wav,/final/chunk41.wav,iPhone 12 mini
370,40-60,English ,English ,Man,heavy undersea birthday pumpkins,sadness,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_36024876-8cc6-4d24-93b6-1404b69a944c.wav,/final/chunk21.wav,iPhone 12 mini
371,40-60,English ,English ,Man,heavy undersea birthday pumpkins,sadness,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_36024876-8cc6-4d24-93b6-1404b69a944c.wav,/final/chunk41.wav,iPhone 12 mini
372,40-60,English ,English ,Man,heavy undersea birthday pumpkins,sadness,Place phone 1-2 meters away face down on a hard surface 9/19,/media/data/shout-data/shout_data_36024876-8cc6-4d24-93b6-1404b69a944c.wav,/final/chunk50.wav,iPhone 12 mini
373,25-39,English,English,Man,five special guest treasures,neutral,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_e7da832b-091d-4a2f-a640-dd3ed6e5c7a6.wav,/final/chunk01.wav,iPhone
374,25-39,English,English,Man,five special guest treasures,neutral,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_e7da832b-091d-4a2f-a640-dd3ed6e5c7a6.wav,/final/chunk21.wav,iPhone
375,25-39,English,English,Man,five special guest treasures,neutral,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_e7da832b-091d-4a2f-a640-dd3ed6e5c7a6.wav,/final/chunk31.wav,iPhone
376,40-60,English,English,Man,five special guest treasures,fear,Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_df366765-3cb8-4e54-b434-86605c956d7a.wav,/final/chunk20.wav,Samsung
377,25-39,English,English,Man,fluffy baseboard yogurt division,disgust,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_d9612d7b-2c73-4b7b-a226-270e25bd761e.wav,/final/chunk01.wav,IPhone
378,25-39,English,English,Man,fluffy baseboard yogurt division,disgust,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_d9612d7b-2c73-4b7b-a226-270e25bd761e.wav,/final/chunk21.wav,IPhone
379,25-39,English,English,Man,fluffy baseboard yogurt division,disgust,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_d9612d7b-2c73-4b7b-a226-270e25bd761e.wav,/final/chunk31.wav,IPhone
380,25-39,English,English,Man,wolf ring lights are fantastic,disgust,Place phone 1-2 meters away face up on any surface 8/19,/media/data/shout-data/shout_data_6efa6e4c-83bc-4f4c-b3da-95ba1c6485b3.wav,/final/chunk01.wav,Samsung Z-Fold 2
381,25-39,English,English ,Man,ripped ocean jumper,disgust,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_1c49b775-0ac6-46d0-9192-c19b98c6b6b5.wav,/final/chunk11.wav,iPhone 11
382,25-39,English,English ,Man,ripped ocean jumper,disgust,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_1c49b775-0ac6-46d0-9192-c19b98c6b6b5.wav,/final/chunk20.wav,iPhone 11
383,25-39,English,English ,Man,ripped ocean jumper,disgust,Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,/media/data/shout-data/shout_data_1c49b775-0ac6-46d0-9192-c19b98c6b6b5.wav,/final/chunk41.wav,iPhone 11
384,18-24,English,English,Non-Binary,hungry action hippos fruit,anger,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_a05b07ab-f294-4fd4-a6bb-85c853815fa1.wav,/final/chunk20.wav,iPhone SE
385,18-24,English,English,Non-Binary,hungry action hippos fruit,anger,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_a05b07ab-f294-4fd4-a6bb-85c853815fa1.wav,/final/chunk40.wav,iPhone SE
387,18-24,English ,English ,Woman,join the Ear Look club,sadness,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_fc7be658-3b00-4f7b-88c4-0a7d9886822b.wav,/final/chunk30.wav,Iphone
388,18-24,English ,English ,Woman,join the Ear Look club,sadness,Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,/media/data/shout-data/shout_data_fc7be658-3b00-4f7b-88c4-0a7d9886822b.wav,/final/chunk40.wav,Iphone
389,18-24,English,English,Woman,birds make new jingles,joy,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_337f77c7-0504-4cdd-bc3b-a1f2b55ea2df.wav,/final/chunk10.wav,iPhone XR
390,18-24,English,English,Woman,birds make new jingles,joy,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_337f77c7-0504-4cdd-bc3b-a1f2b55ea2df.wav,/final/chunk20.wav,iPhone XR
391,18-24,English,English,Woman,birds make new jingles,joy,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_337f77c7-0504-4cdd-bc3b-a1f2b55ea2df.wav,/final/chunk21.wav,iPhone XR
392,40-60,English,English,Man,snow meteor down the chimney,fear,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_3c110579-da2c-4a87-b686-1fe25e0ba763.wav,/final/chunk20.wav,Google Pixel 6 Pro
393,40-60,English,English,Man,snow meteor down the chimney,fear,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_3c110579-da2c-4a87-b686-1fe25e0ba763.wav,/final/chunk30.wav,Google Pixel 6 Pro
394,40-60,English,English,Man,snow meteor down the chimney,fear,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_3c110579-da2c-4a87-b686-1fe25e0ba763.wav,/final/chunk50.wav,Google Pixel 6 Pro
395,40-60,English,English,Man,snow meteor down the chimney,fear,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_3c110579-da2c-4a87-b686-1fe25e0ba763.wav,/final/chunk63.wav,Google Pixel 6 Pro
396,40-60,English,English,Man,snow meteor down the chimney,fear,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_3c110579-da2c-4a87-b686-1fe25e0ba763.wav,/final/chunk65.wav,Google Pixel 6 Pro
397,40-60,English,English,Man,snow meteor down the chimney,fear,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_3c110579-da2c-4a87-b686-1fe25e0ba763.wav,/final/chunk110.wav,Google Pixel 6 Pro
398,40-60,English,English,Man,snow meteor down the chimney,fear,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_3c110579-da2c-4a87-b686-1fe25e0ba763.wav,/final/chunk122.wav,Google Pixel 6 Pro
399,40-60,English,English,Man,snow meteor down the chimney,fear,Place phone 1-2 meters away in a bag 11/19,/media/data/shout-data/shout_data_3c110579-da2c-4a87-b686-1fe25e0ba763.wav,/final/chunk131.wav,Google Pixel 6 Pro
400,25-39,English,English,Man,banana and mustard sandwiches,joy,Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_53d529af-9d71-4bba-b37c-c96e4ea48131.wav,/final/chunk31.wav,IPhone
401,25-39,English,English,Man,banana and mustard sandwiches,joy,Place phone on the opposite side of the room face down on a hard surface 13/19,/media/data/shout-data/shout_data_53d529af-9d71-4bba-b37c-c96e4ea48131.wav,/final/chunk41.wav,IPhone
